id,movie_id,viewer_id,watched_at,watch_minutes,completed,revenue
517,4,2,2026-04-06T10:00:00,129,True,1.99
518,4,3,2026-04-06T12:00:00,113,False,3.75
519,4,4,2026-04-06T18:00:00,76,True,3.08
520,4,5,2026-04-06T12:00:00,96,True,1.85
521,4,6,2026-04-06T16:00:00,65,True,1.91
522,5,1,2026-04-06T14:00:00,109,True,1.67
523,5,2,2026-04-06T21:00:00,65,True,2.12
524,5,3,2026-04-06T12:00:00,86,True,5.53
525,5,4,2026-04-06T21:00:00,50,True,5.6
526,5,5,2026-04-06T19:00:00,63,True,2.19
527,5,6,2026-04-06T17:00:00,130,False,3.2
528,6,1,2026-04-06T17:00:00,103,True,7.08
529,6,1,2026-04-06T22:00:00,66,True,5.74
530,6,1,2026-04-06T22:00:00,45,True,5.34
531,6,1,2026-04-06T15:00:00,44,False,2.91
532,6,2,2026-04-06T18:00:00,60,True,3.13
533,6,2,2026-04-06T15:00:00,101,True,6.23
534,6,2,2026-04-06T21:00:00,109,True,7.51
535,6,2,2026-04-06T17:00:00,42,True,5.25
536,6,3,2026-04-06T19:00:00,42,True,6.19
537,6,3,2026-04-06T14:00:00,127,True,3.74
538,6,3,2026-04-06T10:00:00,130,True,2.68
539,6,4,2026-04-06T15:00:00,124,True,8.07
540,6,4,2026-04-06T11:00:00,95,True,4.64
541,6,4,2026-04-06T22:00:00,52,True,7.97
542,6,5,2026-04-06T15:00:00,83,True,7.62
543,6,5,2026-04-06T16:00:00,83,True,7.89
544,6,5,2026-04-06T18:00:00,52,True,4.28
545,6,6,2026-04-06T18:00:00,85,True,6.51
546,1,1,2026-04-07T10:00:00,37,False,9.09
547,1,1,2026-04-07T21:00:00,104,True,8.19
548,1,1,2026-04-07T13:00:00,66,True,5.79
549,1,2,2026-04-07T21:00:00,49,True,11.21
550,1,2,2026-04-07T19:00:00,37,True,4.85
551,1,2,2026-04-07T19:00:00,39,True,11.33
552,1,3,2026-04-07T13:00:00,129,True,8.83
553,1,4,2026-04-07T13:00:00,42,True,14.78
554,1,4,2026-04-07T13:00:00,128,True,10.32
555,1,4,2026-04-07T22:00:00,121,True,6.67
556,1,4,2026-04-07T12:00:00,119,True,8.56
557,1,4,2026-04-07T14:00:00,42,True,10.47
558,1,4,2026-04-07T21:00:00,57,True,8.71
559,1,4,2026-04-07T17:00:00,41,False,14.22
560,1,4,2026-04-07T20:00:00,83,True,7.54
561,1,5,2026-04-07T16:00:00,54,True,6.1
562,1,5,2026-04-07T18:00:00,95,True,6.54
563,1,5,2026-04-07T21:00:00,53,True,13.94
564,1,5,2026-04-07T18:00:00,87,False,10.1
565,1,5,2026-04-07T12:00:00,84,True,6.31
566,1,5,2026-04-07T20:00:00,45,False,13.21
567,1,6,2026-04-07T18:00:00,127,False,4.68
568,2,1,2026-04-07T20:00:00,112,True,9.81
569,2,1,2026-04-07T13:00:00,110,True,7.36
570,2,1,2026-04-07T17:00:00,61,False,5.6
571,2,1,2026-04-07T10:00:00,62,False,10.5
572,2,2,2026-04-07T21:00:00,96,False,8.43
573,2,3,2026-04-07T16:00:00,65,True,9.05
574,2,3,2026-04-07T16:00:00,94,True,5.8
575,2,4,2026-04-07T15:00:00,100,False,6.63
576,2,4,2026-04-07T22:00:00,127,True,9.55
577,2,4,2026-04-07T13:00:00,82,True,3.36
578,2,5,2026-04-07T21:00:00,53,True,7.32
579,2,5,2026-04-07T19:00:00,109,True,5.3
580,2,6,2026-04-07T15:00:00,64,True,9.5
581,2,6,2026-04-07T17:00:00,105,True,8.34
582,3,1,2026-04-07T22:00:00,97,False,7.0
583,3,1,2026-04-07T17:00:00,93,True,8.05
584,3,1,2026-04-07T12:00:00,52,True,5.96
585,3,2,2026-04-07T20:00:00,42,True,8.35
586,3,2,2026-04-07T11:00:00,120,True,2.67
587,3,2,2026-04-07T12:00:00,115,True,7.45
588,3,2,2026-04-07T10:00:00,62,True,5.17
589,3,2,2026-04-07T19:00:00,116,True,6.83
590,3,3,2026-04-07T20:00:00,97,True,6.26
591,3,3,2026-04-07T16:00:00,36,True,7.55
592,3,3,2026-04-07T18:00:00,71,True,8.17
593,3,3,2026-04-07T20:00:00,90,True,8.83
594,3,4,2026-04-07T11:00:00,102,True,3.93
595,3,5,2026-04-07T14:00:00,80,True,5.33
596,3,5,2026-04-07T15:00:00,86,True,4.28
597,3,5,2026-04-07T21:00:00,63,True,8.28
598,3,5,2026-04-07T11:00:00,118,False,7.06
599,3,5,2026-04-07T10:00:00,46,True,5.2
600,3,6,2026-04-07T10:00:00,116,True,3.79
601,3,6,2026-04-07T17:00:00,90,True,4.89
602,3,6,2026-04-07T11:00:00,102,False,4.19
603,3,6,2026-04-07T21:00:00,107,True,2.94
604,4,1,2026-04-07T20:00:00,70,False,2.77
605,4,2,2026-04-07T12:00:00,75,True,1.73
606,4,3,2026-04-07T22:00:00,126,False,3.84
607,4,4,2026-04-07T12:00:00,107,True,3.57
608,4,5,2026-04-07T20:00:00,104,True,3.34
609,4,6,2026-04-07T22:00:00,123,False,2.59
610,5,1,2026-04-07T10:00:00,47,True,5.17
611,5,2,2026-04-07T19:00:00,113,False,3.3
612,5,3,2026-04-07T10:00:00,116,True,5.82
613,5,4,2026-04-07T13:00:00,80,True,3.21
614,5,4,2026-04-07T12:00:00,122,True,3.23
615,5,5,2026-04-07T14:00:00,66,True,1.97
616,5,5,2026-04-07T12:00:00,83,True,4.3
617,5,5,2026-04-07T21:00:00,84,True,2.08
618,5,6,2026-04-07T14:00:00,91,True,2.76
619,6,1,2026-04-07T11:00:00,58,True,5.51
620,6,2,2026-04-07T16:00:00,48,True,4.32
621,6,2,2026-04-07T11:00:00,111,True,4.15
622,6,2,2026-04-07T16:00:00,36,True,4.52
623,6,2,2026-04-07T11:00:00,127,False,7.55
624,6,3,2026-04-07T19:00:00,101,True,4.48
625,6,4,2026-04-07T14:00:00,73,True,3.1
626,6,5,2026-04-07T16:00:00,70,True,5.08
627,6,6,2026-04-07T15:00:00,67,False,6.47
628,1,1,2026-04-08T19:00:00,113,True,5.27
629,1,1,2026-04-08T14:00:00,35,False,7.69
630,1,1,2026-04-08T19:00:00,83,True,7.66
631,1,1,2026-04-08T15:00:00,90,True,13.34
632,1,1,2026-04-08T19:00:00,52,True,10.59
633,1,1,2026-04-08T21:00:00,60,True,6.03
634,1,2,2026-04-08T15:00:00,72,True,10.91
635,1,2,2026-04-08T19:00:00,66,True,7.13
636,1,2,2026-04-08T22:00:00,85,True,14.12
637,1,2,2026-04-08T13:00:00,110,False,6.05
638,1,2,2026-04-08T22:00:00,105,True,11.92
639,1,2,2026-04-08T21:00:00,61,True,7.25
640,1,3,2026-04-08T22:00:00,87,True,5.62
641,1,4,2026-04-08T13:00:00,67,True,11.8
642,1,4,2026-04-08T22:00:00,83,True,14.75
643,1,4,2026-04-08T17:00:00,109,True,9.56
644,1,4,2026-04-08T21:00:00,88,True,12.61
645,1,5,2026-04-08T21:00:00,103,True,13.93
646,1,5,2026-04-08T11:00:00,66,True,7.93
647,1,5,2026-04-08T20:00:00,113,True,14.67
648,1,5,2026-04-08T20:00:00,117,True,12.2
649,1,6,2026-04-08T11:00:00,36,True,6.51
650,1,6,2026-04-08T21:00:00,101,True,11.5
651,1,6,2026-04-08T13:00:00,92,True,9.09
652,1,6,2026-04-08T20:00:00,110,True,5.74
653,1,6,2026-04-08T10:00:00,96,True,8.59
654,1,6,2026-04-08T11:00:00,49,False,11.96
655,2,1,2026-04-08T14:00:00,78,True,4.61
656,2,1,2026-04-08T17:00:00,79,True,6.42
657,2,1,2026-04-08T21:00:00,92,True,5.34
658,2,2,2026-04-08T10:00:00,78,True,8.28
659,2,3,2026-04-08T21:00:00,66,True,7.3
660,2,3,2026-04-08T15:00:00,106,True,6.6
661,2,4,2026-04-08T20:00:00,58,True,8.13
662,2,4,2026-04-08T16:00:00,38,True,9.89
663,2,4,2026-04-08T17:00:00,110,True,3.03
664,2,4,2026-04-08T13:00:00,61,True,8.49
665,2,5,2026-04-08T19:00:00,48,True,7.19
666,2,6,2026-04-08T15:00:00,60,True,5.05
667,2,6,2026-04-08T17:00:00,102,False,5.44
668,2,6,2026-04-08T16:00:00,113,True,3.89
669,3,1,2026-04-08T17:00:00,114,True,7.22
670,3,1,2026-04-08T22:00:00,73,False,6.65
671,3,1,2026-04-08T20:00:00,52,True,4.25
672,3,2,2026-04-08T12:00:00,82,True,6.11
673,3,3,2026-04-08T19:00:00,52,True,5.51
674,3,3,2026-04-08T17:00:00,116,True,8.9
675,3,3,2026-04-08T12:00:00,106,True,4.6
676,3,3,2026-04-08T12:00:00,75,False,6.85
677,3,4,2026-04-08T10:00:00,97,True,8.19
678,3,4,2026-04-08T18:00:00,99,True,5.42
679,3,4,2026-04-08T17:00:00,88,True,5.65
680,3,5,2026-04-08T11:00:00,107,True,7.82
681,3,5,2026-04-08T14:00:00,39,True,6.29
682,3,6,2026-04-08T22:00:00,93,True,7.9
683,3,6,2026-04-08T17:00:00,105,True,6.53
684,4,1,2026-04-08T22:00:00,104,False,2.2
685,4,2,2026-04-08T22:00:00,127,True,1.76
686,4,3,2026-04-08T11:00:00,129,False,3.32
687,4,4,2026-04-08T10:00:00,92,True,3.65
688,4,5,2026-04-08T17:00:00,50,False,1.82
689,4,6,2026-04-08T21:00:00,79,False,2.91
690,4,6,2026-04-08T16:00:00,56,False,3.42
691,5,1,2026-04-08T22:00:00,42,True,3.87
692,5,2,2026-04-08T18:00:00,56,True,4.6
693,5,2,2026-04-08T14:00:00,108,True,5.25
694,5,2,2026-04-08T20:00:00,47,True,4.79
695,5,3,2026-04-08T10:00:00,70,False,2.16
696,5,3,2026-04-08T12:00:00,66,True,2.99
697,5,4,2026-04-08T22:00:00,121,True,2.23
698,5,5,2026-04-08T20:00:00,88,True,1.94
699,5,6,2026-04-08T16:00:00,100,True,4.56
700,6,1,2026-04-08T17:00:00,97,True,2.26
701,6,1,2026-04-08T22:00:00,128,True,7.94
702,6,2,2026-04-08T11:00:00,103,True,7.91
703,6,2,2026-04-08T13:00:00,98,True,7.1
704,6,3,2026-04-08T18:00:00,108,True,7.24
705,6,3,2026-04-08T22:00:00,78,False,6.71
706,6,4,2026-04-08T11:00:00,115,True,4.94
707,6,5,2026-04-08T12:00:00,91,True,8.05
708,6,6,2026-04-08T13:00:00,123,False,7.41
709,6,6,2026-04-08T14:00:00,55,False,7.38
710,6,6,2026-04-08T11:00:00,118,True,2.73
711,1,1,2026-04-09T10:00:00,85,True,11.91
712,1,1,2026-04-09T22:00:00,64,True,5.1
713,1,1,2026-04-09T11:00:00,35,True,4.96
714,1,2,2026-04-09T13:00:00,101,True,4.22
715,1,2,2026-04-09T21:00:00,78,True,14.72
716,1,2,2026-04-09T16:00:00,123,True,4.88
717,1,2,2026-04-09T16:00:00,46,True,5.22
718,1,2,2026-04-09T15:00:00,82,False,5.6
719,1,2,2026-04-09T22:00:00,52,True,11.39
720,1,2,2026-04-09T11:00:00,102,True,10.67
721,1,2,2026-04-09T12:00:00,91,True,6.41
722,1,3,2026-04-09T16:00:00,113,True,13.35
723,1,3,2026-04-09T11:00:00,47,True,5.45
724,1,3,2026-04-09T21:00:00,84,True,8.73
725,1,4,2026-04-09T13:00:00,70,True,6.79
726,1,4,2026-04-09T19:00:00,111,True,7.18
727,1,4,2026-04-09T21:00:00,38,False,11.19
728,1,5,2026-04-09T13:00:00,101,True,6.15
729,1,5,2026-04-09T16:00:00,72,True,12.53
730,1,5,2026-04-09T22:00:00,65,True,5.33
731,1,5,2026-04-09T17:00:00,116,True,9.79
732,1,6,2026-04-09T15:00:00,75,True,13.36
733,2,1,2026-04-09T16:00:00,81,True,4.35
734,2,1,2026-04-09T17:00:00,44,True,3.53
735,2,1,2026-04-09T14:00:00,62,True,3.47
736,2,1,2026-04-09T22:00:00,85,True,7.9
737,2,1,2026-04-09T18:00:00,88,True,6.14
738,2,1,2026-04-09T20:00:00,103,True,4.19
739,2,2,2026-04-09T14:00:00,45,True,4.58
740,2,3,2026-04-09T18:00:00,76,True,7.95
741,2,3,2026-04-09T20:00:00,122,True,5.42
742,2,4,2026-04-09T21:00:00,65,True,3.67
743,2,4,2026-04-09T16:00:00,49,True,7.75
744,2,4,2026-04-09T14:00:00,120,True,8.78
745,2,4,2026-04-09T11:00:00,36,True,8.47
746,2,5,2026-04-09T17:00:00,79,True,9.11
747,2,5,2026-04-09T21:00:00,68,True,3.99
748,2,6,2026-04-09T21:00:00,50,True,3.23
749,2,6,2026-04-09T22:00:00,89,True,3.5
750,2,6,2026-04-09T21:00:00,108,True,6.87
751,3,1,2026-04-09T15:00:00,42,True,6.49
752,3,1,2026-04-09T15:00:00,55,True,3.33
753,3,1,2026-04-09T19:00:00,121,True,4.18
754,3,1,2026-04-09T18:00:00,35,True,8.51
755,3,1,2026-04-09T13:00:00,40,True,5.24
756,3,2,2026-04-09T12:00:00,39,True,8.86
757,3,2,2026-04-09T21:00:00,118,True,4.82
758,3,3,2026-04-09T21:00:00,75,True,3.16
759,3,3,2026-04-09T15:00:00,50,True,8.78
760,3,3,2026-04-09T12:00:00,63,True,9.32
761,3,3,2026-04-09T16:00:00,43,False,8.54
762,3,4,2026-04-09T15:00:00,46,True,2.68
763,3,4,2026-04-09T13:00:00,72,True,4.7
764,3,4,2026-04-09T19:00:00,66,True,6.66
765,3,5,2026-04-09T22:00:00,60,True,6.36
766,3,5,2026-04-09T22:00:00,66,True,8.99
767,3,5,2026-04-09T10:00:00,64,True,6.97
768,3,5,2026-04-09T21:00:00,36,False,2.63
769,3,6,2026-04-09T21:00:00,128,True,4.03
770,3,6,2026-04-09T13:00:00,88,True,3.03
771,3,6,2026-04-09T12:00:00,126,True,2.92
772,3,6,2026-04-09T13:00:00,101,True,8.74
773,4,1,2026-04-09T21:00:00,45,False,2.6
774,4,2,2026-04-09T11:00:00,110,False,2.4
775,4,3,2026-04-09T13:00:00,72,True,2.05
776,4,4,2026-04-09T21:00:00,129,True,2.45
777,4,5,2026-04-09T11:00:00,60,True,3.38
778,4,6,2026-04-09T12:00:00,48,True,2.49
779,5,1,2026-04-09T11:00:00,103,True,4.88
780,5,1,2026-04-09T17:00:00,74,True,5.23
781,5,2,2026-04-09T12:00:00,122,True,4.6
782,5,3,2026-04-09T10:00:00,62,False,3.01
783,5,3,2026-04-09T11:00:00,126,True,3.13
784,5,3,2026-04-09T18:00:00,41,True,2.72
785,5,4,2026-04-09T10:00:00,86,False,3.97
786,5,5,2026-04-09T13:00:00,47,True,5.02
787,5,5,2026-04-09T12:00:00,50,True,5.13
788,5,5,2026-04-09T13:00:00,51,True,3.32
789,5,6,2026-04-09T19:00:00,110,True,5.06
790,6,1,2026-04-09T11:00:00,60,False,4.84
791,6,2,2026-04-09T11:00:00,77,True,7.76
792,6,3,2026-04-09T12:00:00,108,True,6.49
793,6,4,2026-04-09T10:00:00,83,True,3.26
794,6,4,2026-04-09T13:00:00,58,True,4.86
795,6,4,2026-04-09T12:00:00,39,True,5.86
796,6,5,2026-04-09T17:00:00,87,False,5.05
797,6,5,2026-04-09T11:00:00,70,True,4.7
798,6,6,2026-04-09T13:00:00,115,False,5.43
799,6,6,2026-04-09T10:00:00,83,True,4.35
800,6,6,2026-04-09T18:00:00,97,True,5.56
801,6,6,2026-04-09T15:00:00,84,True,2.4
802,1,1,2026-04-10T13:00:00,38,False,12.47
803,1,1,2026-04-10T10:00:00,95,True,12.35
804,1,1,2026-04-10T13:00:00,55,True,11.17
805,1,1,2026-04-10T14:00:00,103,True,13.96
806,1,1,2026-04-10T10:00:00,63,True,14.66
807,1,1,2026-04-10T16:00:00,80,False,14.76
808,1,1,2026-04-10T12:00:00,57,True,7.54
809,1,1,2026-04-10T21:00:00,124,True,10.47
810,1,2,2026-04-10T19:00:00,107,True,14.3
811,1,2,2026-04-10T22:00:00,98,True,6.01
812,1,2,2026-04-10T10:00:00,46,True,10.58
813,1,2,2026-04-10T10:00:00,102,True,7.68
814,1,3,2026-04-10T13:00:00,51,True,6.03
815,1,3,2026-04-10T22:00:00,76,True,5.71
816,1,3,2026-04-10T21:00:00,53,True,13.2
817,1,3,2026-04-10T15:00:00,44,True,14.23
818,1,3,2026-04-10T16:00:00,110,True,7.36
819,1,3,2026-04-10T12:00:00,55,True,8.81
820,1,3,2026-04-10T20:00:00,97,True,5.99
821,1,3,2026-04-10T18:00:00,123,False,10.71
822,1,4,2026-04-10T13:00:00,120,True,6.01
823,1,4,2026-04-10T14:00:00,128,True,5.49
824,1,4,2026-04-10T21:00:00,35,False,14.3
825,1,4,2026-04-10T16:00:00,107,True,10.59
826,1,5,2026-04-10T13:00:00,116,True,14.17
827,1,5,2026-04-10T12:00:00,77,True,6.68
828,1,5,2026-04-10T15:00:00,56,True,14.45
829,1,5,2026-04-10T21:00:00,120,True,13.63
830,1,5,2026-04-10T17:00:00,36,True,6.8
831,1,5,2026-04-10T11:00:00,79,True,5.28
832,1,5,2026-04-10T10:00:00,41,True,11.98
833,1,5,2026-04-10T12:00:00,87,True,8.19
834,1,6,2026-04-10T16:00:00,47,False,12.58
835,1,6,2026-04-10T19:00:00,118,True,6.54
836,1,6,2026-04-10T17:00:00,44,True,4.48
837,1,6,2026-04-10T10:00:00,75,True,5.25
838,1,6,2026-04-10T15:00:00,56,False,5.85
839,1,6,2026-04-10T11:00:00,105,False,14.61
840,1,6,2026-04-10T15:00:00,111,False,13.7
841,1,6,2026-04-10T21:00:00,38,True,11.14
842,2,1,2026-04-10T16:00:00,55,True,5.58
843,2,1,2026-04-10T13:00:00,87,True,8.63
844,2,1,2026-04-10T21:00:00,104,True,5.2
845,2,1,2026-04-10T13:00:00,47,True,7.46
846,2,1,2026-04-10T17:00:00,54,True,3.03
847,2,1,2026-04-10T11:00:00,72,False,7.88
848,2,2,2026-04-10T13:00:00,47,True,4.33
849,2,2,2026-04-10T14:00:00,45,True,3.9
850,2,2,2026-04-10T22:00:00,85,True,9.98
851,2,2,2026-04-10T14:00:00,46,True,6.02
852,2,3,2026-04-10T16:00:00,82,True,3.35
853,2,3,2026-04-10T17:00:00,94,True,9.53
854,2,3,2026-04-10T19:00:00,42,True,8.43
855,2,4,2026-04-10T11:00:00,120,True,7.22
856,2,5,2026-04-10T13:00:00,105,True,6.02
857,2,5,2026-04-10T18:00:00,88,False,8.36
858,2,5,2026-04-10T17:00:00,108,False,6.71
859,2,5,2026-04-10T11:00:00,85,False,8.57
860,2,5,2026-04-10T18:00:00,108,False,9.24
861,2,5,2026-04-10T20:00:00,114,True,10.4
862,2,6,2026-04-10T12:00:00,56,False,9.31
863,2,6,2026-04-10T12:00:00,40,True,10.71
864,2,6,2026-04-10T16:00:00,60,False,7.89
865,2,6,2026-04-10T19:00:00,68,True,8.67
866,3,1,2026-04-10T11:00:00,84,True,6.39
867,3,2,2026-04-10T18:00:00,93,False,2.71
868,3,2,2026-04-10T21:00:00,114,True,7.96
869,3,2,2026-04-10T11:00:00,88,True,6.49
870,3,3,2026-04-10T22:00:00,47,False,6.47
871,3,3,2026-04-10T11:00:00,71,False,8.63
872,3,3,2026-04-10T16:00:00,68,True,5.94
873,3,3,2026-04-10T19:00:00,95,True,4.5
874,3,3,2026-04-10T12:00:00,114,True,7.36
875,3,4,2026-04-10T16:00:00,77,True,2.96
876,3,5,2026-04-10T14:00:00,82,True,8.2
877,3,5,2026-04-10T14:00:00,74,True,5.98
878,3,5,2026-04-10T21:00:00,122,True,8.56
879,3,5,2026-04-10T12:00:00,73,False,5.65
880,3,6,2026-04-10T14:00:00,128,True,7.03
881,3,6,2026-04-10T13:00:00,91,True,8.25
882,3,6,2026-04-10T21:00:00,97,True,8.54
883,4,1,2026-04-10T18:00:00,55,True,3.2
884,4,2,2026-04-10T12:00:00,102,False,1.21
885,4,3,2026-04-10T13:00:00,42,True,2.46
886,4,4,2026-04-10T21:00:00,60,True,3.53
887,4,5,2026-04-10T16:00:00,116,False,3.12
888,4,5,2026-04-10T13:00:00,82,False,2.43
889,4,6,2026-04-10T19:00:00,105,True,1.6
890,5,1,2026-04-10T21:00:00,123,True,1.74
891,5,2,2026-04-10T12:00:00,108,True,2.53
892,5,3,2026-04-10T20:00:00,63,True,2.76
893,5,4,2026-04-10T18:00:00,37,False,5.71
894,5,4,2026-04-10T20:00:00,36,True,2.18
895,5,5,2026-04-10T19:00:00,36,True,4.2
896,5,6,2026-04-10T21:00:00,125,True,3.42
897,6,1,2026-04-10T15:00:00,93,True,4.98
898,6,1,2026-04-10T20:00:00,101,False,4.57
899,6,1,2026-04-10T11:00:00,35,True,6.12
900,6,2,2026-04-10T18:00:00,117,True,3.9
901,6,2,2026-04-10T20:00:00,48,True,4.22
902,6,3,2026-04-10T20:00:00,76,False,3.78
903,6,3,2026-04-10T21:00:00,118,True,3.13
904,6,4,2026-04-10T10:00:00,111,True,4.12
905,6,5,2026-04-10T21:00:00,38,True,8.09
906,6,6,2026-04-10T16:00:00,86,True,2.46
907,6,6,2026-04-10T21:00:00,108,True,4.26
908,1,1,2026-04-11T20:00:00,103,True,9.23
909,1,1,2026-04-11T20:00:00,80,True,13.19
910,1,1,2026-04-11T20:00:00,106,True,5.17
911,1,2,2026-04-11T21:00:00,68,True,10.12
912,1,2,2026-04-11T12:00:00,122,False,11.14
913,1,2,2026-04-11T13:00:00,80,True,13.47
914,1,3,2026-04-11T22:00:00,77,True,10.41
915,1,3,2026-04-11T17:00:00,50,True,13.42
916,1,3,2026-04-11T19:00:00,109,False,4.89
917,1,3,2026-04-11T13:00:00,99,True,11.43
918,1,3,2026-04-11T18:00:00,73,True,13.46
919,1,3,2026-04-11T12:00:00,52,False,7.8
920,1,4,2026-04-11T17:00:00,53,True,11.8
921,1,4,2026-04-11T22:00:00,45,True,10.89
922,1,4,2026-04-11T12:00:00,75,True,4.18
923,1,4,2026-04-11T14:00:00,61,True,5.93
924,1,4,2026-04-11T22:00:00,55,True,12.31
925,1,4,2026-04-11T11:00:00,51,True,10.92
926,1,4,2026-04-11T16:00:00,89,False,8.24
927,1,4,2026-04-11T10:00:00,103,True,8.13
928,1,5,2026-04-11T15:00:00,102,True,11.38
929,1,6,2026-04-11T13:00:00,123,False,7.47
930,1,6,2026-04-11T11:00:00,84,True,7.41
931,1,6,2026-04-11T11:00:00,40,True,7.24
932,2,1,2026-04-11T19:00:00,102,True,9.93
933,2,1,2026-04-11T12:00:00,78,False,6.82
934,2,1,2026-04-11T22:00:00,59,True,10.07
935,2,1,2026-04-11T22:00:00,86,True,4.75
936,2,1,2026-04-11T12:00:00,62,True,7.6
937,2,1,2026-04-11T12:00:00,50,True,8.07
938,2,2,2026-04-11T16:00:00,116,True,7.17
939,2,3,2026-04-11T19:00:00,41,True,8.1
940,2,4,2026-04-11T10:00:00,123,True,6.47
941,2,5,2026-04-11T18:00:00,67,True,4.19
942,2,6,2026-04-11T14:00:00,88,True,8.17
943,3,1,2026-04-11T19:00:00,112,True,5.48
944,3,1,2026-04-11T11:00:00,100,True,3.43
945,3,1,2026-04-11T11:00:00,48,True,6.78
946,3,2,2026-04-11T18:00:00,60,True,5.42
947,3,2,2026-04-11T12:00:00,40,True,8.84
948,3,2,2026-04-11T21:00:00,96,True,2.64
949,3,3,2026-04-11T11:00:00,108,True,3.64
950,3,4,2026-04-11T22:00:00,100,True,7.56
951,3,5,2026-04-11T20:00:00,64,True,9.3
952,3,5,2026-04-11T14:00:00,94,True,8.17
953,3,5,2026-04-11T10:00:00,72,True,7.24
954,3,6,2026-04-11T21:00:00,49,True,7.8
955,3,6,2026-04-11T10:00:00,36,False,7.15
956,3,6,2026-04-11T12:00:00,77,True,5.61
957,3,6,2026-04-11T19:00:00,69,False,3.26
958,4,1,2026-04-11T12:00:00,49,True,3.94
959,4,2,2026-04-11T16:00:00,123,False,3.46
960,4,3,2026-04-11T11:00:00,51,False,1.3
961,4,4,2026-04-11T11:00:00,88,False,2.54
962,4,5,2026-04-11T20:00:00,91,True,2.24
963,4,5,2026-04-11T15:00:00,113,True,3.13
964,4,6,2026-04-11T17:00:00,97,True,2.33
965,5,1,2026-04-11T11:00:00,68,True,1.68
966,5,2,2026-04-11T22:00:00,130,True,4.01
967,5,2,2026-04-11T20:00:00,78,True,4.53
968,5,2,2026-04-11T19:00:00,47,True,4.7
969,5,3,2026-04-11T15:00:00,119,True,3.25
970,5,3,2026-04-11T18:00:00,113,True,4.34
971,5,4,2026-04-11T18:00:00,95,False,5.3
972,5,5,2026-04-11T22:00:00,97,True,3.02
973,5,6,2026-04-11T10:00:00,99,True,4.34
974,6,1,2026-04-11T13:00:00,45,True,6.94
975,6,1,2026-04-11T17:00:00,46,False,4.87
976,6,1,2026-04-11T11:00:00,98,True,2.35
977,6,2,2026-04-11T16:00:00,39,True,2.25
978,6,2,2026-04-11T11:00:00,112,False,5.98
979,6,2,2026-04-11T18:00:00,106,True,6.18
980,6,3,2026-04-11T15:00:00,41,True,7.19
981,6,3,2026-04-11T15:00:00,106,True,5.76
982,6,4,2026-04-11T21:00:00,92,True,6.69
983,6,4,2026-04-11T13:00:00,35,True,7.1
984,6,5,2026-04-11T18:00:00,101,True,2.87
985,6,5,2026-04-11T12:00:00,98,True,6.44
986,6,6,2026-04-11T11:00:00,67,True,3.35
987,6,6,2026-04-11T16:00:00,62,True,6.82
988,6,6,2026-04-11T21:00:00,78,True,4.67
989,1,1,2026-04-12T11:00:00,92,True,10.45
990,1,1,2026-04-12T18:00:00,52,False,4.17
991,1,1,2026-04-12T21:00:00,41,True,8.77
992,1,1,2026-04-12T19:00:00,96,False,12.5
993,1,1,2026-04-12T12:00:00,123,True,11.96
994,1,1,2026-04-12T12:00:00,48,True,10.57
995,1,1,2026-04-12T15:00:00,99,False,8.62
996,1,1,2026-04-12T19:00:00,123,True,7.06
997,1,2,2026-04-12T14:00:00,92,True,5.61
998,1,2,2026-04-12T19:00:00,124,False,9.62
999,1,2,2026-04-12T21:00:00,105,False,11.76
1000,1,2,2026-04-12T18:00:00,115,True,6.37
1001,1,3,2026-04-12T20:00:00,79,False,5.55
1002,1,3,2026-04-12T21:00:00,118,False,6.03
1003,1,3,2026-04-12T18:00:00,123,True,11.74
1004,1,3,2026-04-12T22:00:00,80,True,10.38
1005,1,4,2026-04-12T20:00:00,130,False,9.85
1006,1,4,2026-04-12T16:00:00,36,True,4.4
1007,1,4,2026-04-12T12:00:00,41,True,6.27
1008,1,4,2026-04-12T22:00:00,55,False,11.45
1009,1,4,2026-04-12T12:00:00,42,True,7.29
1010,1,4,2026-04-12T22:00:00,104,True,12.86
1011,1,5,2026-04-12T19:00:00,121,True,13.4
1012,1,6,2026-04-12T16:00:00,65,True,12.67
1013,1,6,2026-04-12T21:00:00,71,True,4.63
1014,1,6,2026-04-12T16:00:00,84,True,12.58
1015,1,6,2026-04-12T20:00:00,75,False,4.7
1016,1,6,2026-04-12T21:00:00,67,True,13.44
1017,1,6,2026-04-12T17:00:00,63,False,11.68
1018,1,6,2026-04-12T20:00:00,82,True,9.99
1019,1,6,2026-04-12T19:00:00,60,True,14.47
1020,2,1,2026-04-12T17:00:00,57,False,3.58
1021,2,1,2026-04-12T12:00:00,129,True,5.94
1022,2,1,2026-04-12T16:00:00,70,True,4.01
1023,2,2,2026-04-12T14:00:00,35,True,8.54
1024,2,2,2026-04-12T12:00:00,40,True,5.52
1025,2,2,2026-04-12T10:00:00,115,True,8.16
1026,2,2,2026-04-12T17:00:00,108,True,3.57
1027,2,2,2026-04-12T21:00:00,75,True,10.46
1028,2,2,2026-04-12T18:00:00,43,True,4.24
1029,2,3,2026-04-12T18:00:00,86,True,4.73
1030,2,3,2026-04-12T13:00:00,119,True,5.81
1031,2,3,2026-04-12T13:00:00,114,True,10.77
1032,2,3,2026-04-12T22:00:00,118,True,8.22
